facility_name,state,year,primary_fuel,electricity_mwh,total_emissions,emission_intensity,reporting_entity,grid_connected
Wattle Point Wind Farm,SA,2020,Wind,264153.0,228.0,0.0008631361370115047,Agl Energy Limited,Connected
Waubra Wind Farm,VIC,2020,Wind,649896.0,1027.0,0.0015802528404544728,Acciona Energy Oceania Pty Ltd,Connected
Wayatinah Hydro Power Station,TAS,2020,Hydro,250318.0,36.0,0.0001438170646937096,Hydro-Electric Corporation,Connected
Weddell Power Station,NT,2020,Gas,478247.0,277990.0,0.5812686749733924,Power Generation Corporation,Connected
Weipa Solar Power Station,QLD,2020,Solar,2508.0,11.0,0.0043859649122807015,Ck William Australia Holdings Pty Ltd,Disconnected
Wellington Solar Farm,NSW,2020,Solar,48400.0,1516.0,0.031322314049586776,Ls Australia Holdco1 Pty Ltd,Connected
Wemen Solar Farm,VIC,2020,Solar,185049.0,1817.0,0.009819020907975725,Wel 1 Pty Ltd,Connected
Werribee Biogas,VIC,2020,Sludge Biogas,37299.0,2343.0,0.06281669749859245,Sustainable Energy Infrastructure Holdings Pty Limited,Connected
West Angelas Power Station,WA,2020,Gas,375500.0,209637.0,0.5582876165113182,Rio Tinto Limited,Connected
West Kiewa Hydro,VIC,2020,Hydro,169366.0,668.0,0.003944121016024467,Agl Energy Limited,Connected
White Rock Solar Farm Pty Ltd,NSW,2020,Solar,37538.0,51.0,0.001358623261761415,White Rock Solar Farm (Holding) Pty Ltd,Connected
White Rock Wind Farm Pty Ltd,NSW,2020,Wind,506946.0,386.0,0.0007614223211150694,Cecep Wind Power Australia Holding Pty Ltd,Connected
Whitsunday Solar Farm Pty,QLD,2020,Solar,109715.0,115.0,0.0010481702593082077,Edify Energy Pty. Ltd.,Connected
Wild Cattle Hill Wind Farm,TAS,2020,Wind,434124.0,239.0,0.0005505339488256812,Wild Cattle Hill Pty Ltd,Connected
Wilga Park Power Station,NSW,2020,Coal Seam Methane,115127.0,62643.0,0.5441208404631407,Santos Limited,Connected
Willawong Lfge Station,QLD,2020,Landfill Gas,4744.0,561.0,0.11825463743676222,Lgi Limited,Connected
William Hovell Hydro,VIC,2020,Hydro,4694.0,0.0,,Spic Pacific Energy Pty Ltd,Connected
Williamsdale Solar Farm,ACT,2020,Solar,20210.0,62.0,0.0030677882236516576,Impact Investment Group Pty Ltd,Connected
Willogoleche Wind Farm,SA,2020,Wind,347539.0,260.0,0.000748117477462961,International Power (Australia) Holdings Pty Limited,Connected
Wilmot Hydro Power Station,TAS,2020,Hydro,88664.0,72.0,0.0008120544978796355,Hydro-Electric Corporation,Connected
Wilora (Stirling),NT,2020,Diesel,304.0,234.0,0.7697368421052632,Power And Water Corporation,Disconnected
Wiluna Town Powerstation,WA,2020,Diesel,2364.0,1667.0,0.705160744500846,Contract Power Australia Pty Ltd,Disconnected
Windorah Remote Generation,QLD,2020,Diesel,1270.0,778.0,0.6125984251968504,Energy Queensland Limited,Disconnected
Windy Hill Wind Farm,QLD,2020,Wind,23134.0,44.0,0.0019019624794674504,Ratch - Australia Corporation Pty Ltd,Connected
Wingfield 1 Lfg Power Station,SA,2020,Landfill Gas,6602.0,890.0,0.13480763405028778,Ck William Australia Holdings Pty Ltd,Connected
Wingfield 2 Lfg Power Station,SA,2020,Landfill Gas,17429.0,1329.0,0.07625222330598427,Ck William Australia Holdings Pty Ltd,Connected
Wirliyatjarrayi (Willowra),NT,2020,Diesel,1029.0,722.0,0.7016520894071915,Power And Water Corporation,Disconnected
Wivenhoe Power Station,QLD,2020,Hydro,187938.0,304334.0,1.6193319073311412,Cleanco Queensland Limited,Connected
Wollert Renewable Energy Facility,VIC,2020,Landfill Gas,66014.0,4766.0,0.07219680673796468,Lms Energy Pty Ltd,Connected
Wonthaggi Wind Farm,VIC,2020,Wind,22674.0,51.0,0.00224927229425774,Ck William Australia Holdings Pty Ltd,Connected
Woodlawn Wind Farm,NSW,2020,Wind,143467.0,393.0,0.0027393059030996676,Infigen Energy Limited,Connected
Woolnorth Bluff Point Wind Farm Pty Ltd,TAS,2020,Wind,208699.0,222.0,0.0010637329359508192,Shenhua Clean Energy Holdings Pty Limited,Connected
Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,2020,Wind,263861.0,140.0,0.0005305823899704768,Shenhua Clean Energy Holdings Pty Limited,Connected
Woy Woy Landfill,NSW,2020,Landfill Gas,4897.0,318.0,0.0649377169695732,Sustainable Energy Infrastructure Holdings Pty Limited,Connected
Wyndham Power Station & Distribution Network,WA,2020,Diesel,69.0,53.0,0.7681159420289855,Regional Power Corporation,Disconnected
Wyndham Renewable Energy Facility,VIC,2020,Landfill Gas,33244.0,2394.0,0.07201299482613403,Lms Energy Pty Ltd,Connected
Wyong Renewable Energy Facility,NSW,2020,Landfill Gas,18972.0,1439.0,0.07584861901749947,Lms Energy Pty Ltd,Connected
Yatpool Solar Farm,VIC,2020,Solar,50253.0,610.0,0.012138578791315942,Yatpool Solar Farm Holdco Pty Ltd,Connected
Ypf Utilities Production And Supply,WA,2020,Gas,32127.0,24350.0,0.7579294674261524,Yara Australia Pty Ltd,Disconnected
Ywf,VIC,2020,Solar,31817.0,21.0,0.0006600245151962787,Qs Maps Holdings No. 3 Pty Ltd,Connected
Yalgoo Town Powerstation,WA,2020,Diesel,987.0,797.0,0.8074974670719351,Contract Power Australia Pty Ltd,Disconnected
Yallourn Power Station,VIC,2020,Coal,8902310.0,11210966.0,1.2593322407330232,Energyaustralia Holdings Limited,Connected
Yaloak South Wind Farm,VIC,2020,Wind,80006.0,91.0,0.0011374146938979578,Spic Pacific Energy Pty Ltd,Connected
Yam Island,QLD,2020,Diesel,1912.0,1322.0,0.6914225941422594,Energy Queensland Limited,Disconnected
Yambuk Wind Farm,VIC,2020,Wind,91843.0,227.0,0.0024716091591084786,Spic Pacific Energy Pty Ltd,Connected
Yandin Wind Farm,WA,2020,Wind,589708.0,760.0,0.001288773426848542,Pioneer Sail Holdings Pty Limited,Connected
Yarnima Power Station,WA,2020,Gas,747514.0,343639.0,0.4597091158158911,Bhp Group Limited,Disconnected
Yarralin,NT,2020,Diesel,1602.0,1113.0,0.6947565543071161,Power And Water Corporation,Disconnected
Yarranlea Solar Farm,QLD,2020,Solar,148896.0,0.0,,Risen Energy Australia Holdings Pty Ltd,Connected
Yarrawonga Hydro,VIC,2020,Hydro,43548.0,19.0,0.0004363001745200698,Agl Energy Limited,Connected
York Island,QLD,2020,Diesel,1606.0,1129.0,0.702988792029888,Energy Queensland Limited,Disconnected
Yuendumu,NT,2020,Diesel,5114.0,3352.0,0.6554556120453656,Power And Water Corporation,Disconnected
Yulara Power Station,NT,2020,Gas,15369.0,9671.0,0.6292536924978853,Power Generation Corporation,Disconnected
Yungngora Power Station & Yungngora Distribution Network,WA,2020,Diesel,1715.0,1022.0,0.5959183673469388,Regional Power Corporation,Disconnected
Yurralyi Maya Power Station,WA,2020,Gas,497731.0,290340.0,0.5833271385547615,Rio Tinto Limited,Connected
Adani Rugby Run Solar Farm,QLD,2021,Solar,171045.0,578.0,0.003379227688619954,Adani Renewable Asset Holdings Pty Ltd,Connected
Albany Windfarm,WA,2021,Wind,58187.0,39.0,0.0006702528056095004,Srv Agwf Pty Ltd,Connected
Albury Renewable Energy Facility,NSW,2021,Landfill Gas,7943.0,464.0,0.058416215535691804,Lms Energy Pty Ltd,Connected
Albury Solar Facility,NSW,2021,Solar,1817.0,0.0,,Lms Energy Pty Ltd,Disconnected
Alfred Hospital Cogeneration Plant,VIC,2021,Gas,5326.0,7150.0,1.3424708974840405,Momentum Energy Pty Limited,Connected
Alinta Pinjarra Generation Facility,WA,2021,Gas,1243558.0,922319.0,0.7416775092114722,Alcoa Australian Holdings Pty Ltd,Connected
Alinta Wind Farm,WA,2021,Wind,310273.0,814.0,0.002623496082482201,Iberdrola Australia Limited,Connected
Alpurrurulam (Lake Nash),NT,2021,Diesel,1554.0,1148.0,0.7387387387387387,Power And Water Corporation,Disconnected
Amanbidgi (Kildurk),NT,2021,Diesel,320.0,307.0,0.959375,Power And Water Corporation,Disconnected
"Ampilatwatja (Alparra, Ammaroo)",NT,2021,Diesel,4244.0,2636.0,0.6211121583411876,Power And Water Corporation,Disconnected
Amunturangu (Mount Liebig),NT,2021,Diesel,918.0,586.0,0.6383442265795207,Power And Water Corporation,Disconnected
Angaston Power Station,SA,2021,Diesel,11122.0,8147.0,0.7325121381046574,Snowy Hydro Limited,Connected
Appin Csm Power Station,NSW,2021,Waste Coal Mine Gas,227615.0,181057.0,0.7954528480108956,Ck William Australia Holdings Pty Ltd,Connected
Aputula (Finke),NT,2021,Diesel,992.0,627.0,0.6320564516129032,Power And Water Corporation,Disconnected
Ardyaloon Facility,WA,2021,Diesel,2070.0,1496.0,0.7227053140096619,Ck William Australia Holdings Pty Ltd,Disconnected
Areyonga (Utju),NT,2021,Diesel,1016.0,653.0,0.6427165354330708,Power And Water Corporation,Disconnected
Atitjere (Harts Range),NT,2021,Diesel,982.0,588.0,0.5987780040733197,Power And Water Corporation,Disconnected
Aurukun Remote Generation,QLD,2021,Diesel,6836.0,4525.0,0.66193680514921,Energy Queensland Limited,Disconnected
Awaba Renewable Energy Facility,NSW,2021,Landfill Gas,6310.0,449.0,0.07115689381933439,Lms Energy Pty Ltd,Connected
Bulgana Green Power Hub,VIC,2021,Wind,509543.0,2129.0,0.004178253847074731,Neoen Australia Pty. Ltd.,Connected
Badgingarra Solar Farm,WA,2021,Solar,43894.0,56.0,0.0012758007928190642,Apa Infrastructure Limited,Connected
Badgingarra Wind Farm,WA,2021,Wind,531338.0,301.0,0.0005664943971633875,Apa Infrastructure Limited,Connected
Badu Island Remote Generation,QLD,2021,Diesel,3503.0,2367.0,0.6757065372537825,Energy Queensland Limited,Disconnected
Bairnsdale Power Station,VIC,2021,Gas,60771.0,33343.0,0.5486663046518899,Pioneer Sail Holdings Pty Limited,Connected
Baking Board Solar Farm,QLD,2021,Solar,36823.0,90.0,0.0024441245960405184,Sentient Impact Group Pty Ltd,Connected
Bald Hills Wind Farm Pty Ltd,VIC,2021,Wind,363678.0,693.0,0.0019055318166069984,Bald Hills Wf Holdings Pty Ltd,Connected
Ballarat Renewable Energy Facility,VIC,2021,Landfill Gas,11896.0,938.0,0.07885003362474781,Lms Energy Pty Ltd,Connected
Ballarat Solar Park,VIC,2021,Solar,341.0,0.0,,Origin Energy Limited,Connected
Bamaga Remote Generation,QLD,2021,Diesel,16539.0,11243.0,0.6797871697200556,Energy Queensland Limited,Disconnected
Bango Wind Farm,NSW,2021,Wind,140808.0,773.0,0.005489744900857906,Grand Bargain Holdco Pty Ltd,Connected
Banimboola Hydro,VIC,2021,Hydro,3733.0,25.0,0.00669702652022502,Agl Energy Limited,Connected
Bannerton Solar Farm,VIC,2021,Solar,140583.0,0.0,,Kiamco Hanwha Foresight Bannerton Pty Ltd,Connected
Barcaldine Power Station Facility,QLD,2021,Gas,9084.0,7635.0,0.8404887714663144,Energy Queensland Limited,Connected
Barcaldine Remote Community Solar Farm Pty Ltd,QLD,2021,Solar,29735.0,0.0,,Kiamco Foresight Hanwha Barcaldine 1 Pty Ltd,Connected
Barker Inlet Power Station,SA,2021,Gas,308759.0,177766.0,0.5757435410789645,Agl Energy Limited,Connected
Barron Gorge Power Station,QLD,2021,Hydro,230944.0,725.0,0.0031392891783289453,Cleanco Queensland Limited,Connected
Bastyan Hydro Power Station,TAS,2021,Hydro,324817.0,30.0,9.235969792221466e-05,Hydro-Electric Corporation,Connected
Bayswater Power Station,NSW,2021,Coal,14861932.0,13250057.0,0.8915433740377765,Agl Energy Limited,Connected
Beagle Bay Facility,WA,2021,Diesel,1869.0,1363.0,0.729266987693954,Ck William Australia Holdings Pty Ltd,Disconnected
Bedourie Remote Generation,QLD,2021,Diesel,1343.0,886.0,0.659717051377513,Energy Queensland Limited,Disconnected
Belrose Lfg Power Station,NSW,2021,Landfill Gas,0.0,23.0,,Ck William Australia Holdings Pty Ltd,Connected
Benaraby Lfge Station,QLD,2021,Landfill Gas,7467.0,667.0,0.08932636935851078,Lgi Limited,Connected
Bendigo Renewable Energy Facility,VIC,2021,Landfill Gas,4008.0,286.0,0.07135728542914171,Lms Energy Pty Ltd,Connected
Bendigo Solar Park,VIC,2021,Solar,303.0,3.0,0.009900990099009901,Origin Energy Limited,Connected
Berrybank Wind Farm,VIC,2021,Wind,607765.0,700.0,0.0011517609602395662,Global Power Generation Australia Pty Ltd,Connected
Berwick Lfg Power Station,VIC,2021,Landfill Gas,3185.0,284.0,0.0891679748822606,Ck William Australia Holdings Pty Ltd,Connected
Beryl Solar Farm,NSW,2021,Solar,165510.0,813.0,0.004912089903933297,Banpu Australia Co. Pty Ltd,Connected
Bidyadanga Facility,WA,2021,Diesel,2952.0,2161.0,0.7320460704607046,Ck William Australia Holdings Pty Ltd,Disconnected
Birdsville Remote Generation,QLD,2021,Diesel,1514.0,995.0,0.6571994715984147,Energy Queensland Limited,Disconnected
Birkdale Renewable Energy Facility,QLD,2021,Landfill Gas,3404.0,270.0,0.07931844888366628,Lms Energy Pty Ltd,Connected
Bluewaters Power 1,WA,2021,Coal,1636138.0,1191949.0,0.7285137317267859,Bluewaters Power 1 Pty Ltd,Connected
Bluewaters Power 2,WA,2021,Coal,1494658.0,1125910.0,0.7532893812497574,Bluewaters Power 2 Pty Ltd,Connected
Boco Rock Wind Farm,NSW,2021,Wind,304520.0,883.0,0.002899645343491396,Grand Bargain Holdco Pty Ltd,Connected
Bodangora Wind Farm,NSW,2021,Wind,362831.0,462.0,0.0012733200856597149,Iberdrola Australia Limited,Connected
Bogong Power Station,VIC,2021,Hydro,109151.0,763.0,0.006990316167511063,Agl Energy Limited,Connected
Boigu Island Remote Generation,QLD,2021,Diesel,1498.0,1063.0,0.7096128170894526,Energy Queensland Limited,Disconnected
Bomen Solar Farm,NSW,2021,Solar,203300.0,704.0,0.0034628627643876046,Spark Infrastructure Holdings No. 1 Pty Limited,Connected
Bond,NSW,2021,Gas,337.0,214.0,0.6350148367952523,Origin Energy Limited,Connected
Borroloola Generation,NT,2021,Diesel,7078.0,4296.0,0.6069511161345013,Power And Water Corporation,Disconnected
Boulia Remote Generation,QLD,2021,Diesel,2953.0,2061.0,0.697934304097528,Energy Queensland Limited,Disconnected
Braemar 2 Power Station,QLD,2021,Coal Seam Methane,554431.0,345858.0,0.6238071103527761,Arrow Energy Holdings Pty Ltd,Connected
Braemar Power Station,QLD,2021,Coal Seam Methane,528818.0,309210.0,0.5847191283201404,Pioneer Sail Holdings Pty Limited,Connected
Bremer Bay Wind Diesel Power Station,WA,2021,Wind,1898.0,5.0,0.0026343519494204425,Electricity Generation And Retail Corporation,Connected
Broadmeadows Lfg Power Station,VIC,2021,Landfill Gas,10460.0,815.0,0.07791586998087954,Ck William Australia Holdings Pty Ltd,Connected
Broadwater Power Plant,NSW,2021,Biomass,134196.0,4689.0,0.03494142895466333,Cape Byron Management Pty Ltd,Connected
Broken Hill Solar Plant,NSW,2021,Solar,108242.0,416.0,0.003843240147077844,Agl Energy Limited,Connected
Brooklyn Lfg Power Station,VIC,2021,Landfill Gas,7355.0,540.0,0.07341944255608429,Ck William Australia Holdings Pty Ltd,Connected
Broome Lng Power Station,WA,2021,Gas,146298.0,81980.0,0.5603630945057348,Ck William Australia Holdings Pty Ltd,Disconnected
Browns Plains Lfg Power Station,QLD,2021,Landfill Gas,14862.0,1131.0,0.07610012111425112,Ck William Australia Holdings Pty Ltd,Connected
Bulla Camp,NT,2021,Diesel,339.0,339.0,1.0,Power And Water Corporation,Disconnected
Bulman,NT,2021,Diesel,1354.0,908.0,0.670605612998523,Power And Water Corporation,Disconnected
Bungala One Solar Farm,SA,2021,Solar,234059.0,0.0,,Enel Green Power Australia Pty Ltd,Connected
Bungala Two Solar Farm,SA,2021,Solar,239404.0,0.0,,Enel Green Power Australia Pty Ltd,Connected
Bunya Lfge Station,QLD,2021,Landfill Gas,5345.0,476.0,0.08905519176800748,Lgi Limited,Connected
Burketown Remote Generation,QLD,2021,Diesel,2463.0,1647.0,0.6686967113276492,Energy Queensland Limited,Disconnected
Burrendong Hydro,NSW,2021,Hydro,16290.0,38.0,0.002332719459791283,Agl Energy Limited,Connected
Burrinjuck Hydro,NSW,2021,Hydro,208983.0,17.0,8.13463296057574e-05,Peak Renewables Holdings Pty Ltd,Connected
Butlers Gorge Hydro Power Station,TAS,2021,Hydro,81487.0,1.0,1.227189613067115e-05,Hydro-Electric Corporation,Connected
Coleambally Solar Pty Ltd,NSW,2021,Solar,298996.0,1290.0,0.0043144389891503565,Neoen Australia Pty. Ltd.,Connected
Caboolture Lfge Station,QLD,2021,Landfill Gas,14839.0,1417.0,0.09549160994676191,Lgi Limited,Connected
Callide B Power Station,QLD,2021,Coal,4293525.0,4084893.0,0.951407759358569,C S Energy Limited,Connected
Callide C Power Station,QLD,2021,Coal,2570274.0,2253228.0,0.8766489487113047,C S Energy Limited,Connected
Callide C Power Station (Facility),QLD,2021,Coal,2570274.0,2253228.0,0.8766489487113047,Ozgen Holdings Australia Pty Ltd,Connected
Caloundra Renewable Energy Facility,QLD,2021,Landfill Gas,6893.0,488.0,0.07079646017699115,Lms Energy Pty Ltd,Connected
Camooweal Remote Generation,QLD,2021,Diesel,2174.0,1584.0,0.7286108555657773,Energy Queensland Limited,Disconnected
Canunda Wind Farm,SA,2021,Wind,117559.0,117.0,0.0009952449408382174,International Power (Australia) Holdings Pty Limited,Connected
Cape Lambert Power Station,WA,2021,Gas,225685.0,136501.0,0.6048297405676053,Rio Tinto Limited,Connected
Capital Wind Farm,NSW,2021,Wind,369897.0,939.0,0.002538544513743015,Iberdrola Australia Limited,Connected
Carnarvon Power Station & Distribution Network,WA,2021,Gas,40015.0,23540.0,0.58827939522679,Regional Power Corporation,Disconnected
Catagunya Hydro Power Station,TAS,2021,Hydro,175511.0,40.0,0.00022790594321723425,Hydro-Electric Corporation,Connected
Cathedral Rocks Wind Farm,SA,2021,Wind,144896.0,212.0,0.0014631183745583039,Acciona Energy Oceania Pty Ltd,Connected
Cethana Hydro Power Station,TAS,2021,Hydro,377885.0,793.0,0.0020985220371276974,Hydro-Electric Corporation,Connected
Challicum Hills Wind Farm,VIC,2021,Wind,139776.0,232.0,0.0016597985347985348,Spic Pacific Energy Pty Ltd,Connected
Channel Island Power Station,NT,2021,Gas,847896.0,498511.0,0.5879388509911593,Power Generation Corporation,Connected
Cherry Tree Wind Farm Pty Ltd,VIC,2021,Wind,172488.0,442.0,0.002562497101247623,Cherry Tree Hold Co Pty Ltd,Connected
Chifley Square,NSW,2021,Gas,977.0,573.0,0.586489252814739,Origin Energy Limited,Connected
Childers Solar Farm,QLD,2021,Solar,111058.0,320.0,0.0028813772983486106,Childers Holdco Pty Ltd,Connected
Clare Solar Farm,QLD,2021,Solar,205677.0,947.0,0.004604306752821171,Clare Solar Farm Holdings Pty Ltd,Connected
Clayton Lfg Power Station,VIC,2021,Landfill Gas,70043.0,4582.0,0.06541695815427666,Ck William Australia Holdings Pty Ltd,Connected
Clements Gap Wind Farm,SA,2021,Wind,177662.0,200.0,0.0011257331337033243,Spic Pacific Energy Pty Ltd,Connected
Clermont Solar Farm,QLD,2021,Solar,149078.0,3405.0,0.022840392277867962,Wel 1 Pty Ltd,Connected
Clover Hydro,VIC,2021,Hydro,51252.0,220.0,0.0042925154140326235,Agl Energy Limited,Connected
Cluny Hydro Power Station,TAS,2021,Hydro,88826.0,17.0,0.00019138540517416071,Hydro-Electric Corporation,Connected
Cockburn Power Station,WA,2021,Gas,488247.0,188178.0,0.38541557859034464,Electricity Generation And Retail Corporation,Connected
Coconut Island Remote Generation,QLD,2021,Diesel,1258.0,889.0,0.7066772655007949,Energy Queensland Limited,Disconnected
Cocos Keeling Islands - Home Island Generation,WA,2021,Diesel,2437.0,1703.0,0.6988100123102174,Water Corporation,Disconnected
Cocos Keeling Islands - West Island Generation,WA,2021,Diesel,2669.0,2150.0,0.8055451479955039,Water Corporation,Disconnected
Codrington Wind Farm,VIC,2021,Wind,44971.0,92.0,0.0020457628249316226,Spic Pacific Energy Pty Ltd,Connected
Coen Remote Generation,QLD,2021,Diesel,1936.0,1326.0,0.6849173553719008,Energy Queensland Limited,Disconnected
Collector Wind Farm,NSW,2021,Solar,550518.0,1386.0,0.002517628851372707,Ratch - Australia Corporation Pty Ltd,Connected
Collgar Wind Farm,WA,2021,Wind,697310.0,1836.0,0.002632975290760207,Cwf Holdings Pty Ltd,Connected
Collie Power Station,WA,2021,Coal,1248208.0,1138852.0,0.9123896017330445,Electricity Generation And Retail Corporation,Connected
Colongra Power Station,NSW,2021,Gas,295706.0,190446.0,0.6440383353736482,Snowy Hydro Limited,Connected
Condamine Power Station,QLD,2021,Gas,234391.0,110048.0,0.4695060817181547,Qgc Upstream Investments Pty Ltd,Connected
Condong Power Plant,NSW,2021,Biomass,121913.0,8441.0,0.069237899157596,Cape Byron Management Pty Ltd,Connected
Coober Pedy Facility,SA,2021,Wind,16079.0,2110.0,0.13122706635984824,Ck William Australia Holdings Pty Ltd,Disconnected
